"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT","0.200301204819277","0.880569447601728","0.116739204791222","0.444195658397659","1.21320419379521","24","c(\"ABCA6\", \"ABCA8\", \"PSMC5\", \"OS9\", \"PSMF1\", \"ERLEC1\", \"PSMC3\", \"PSMB5\", \"VCP\")"
"REACTOME_ABC_TRANSPORTER_DISORDERS","0.72","1","0.0787113806986485","-0.280665280665281","-0.837331675822353","21","c(\"PSMB9\", \"PSMB8\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"PSMC2\", \"VCP\", \"PSMB5\", \"PSMC3\", \"ERLEC1\", \"PSMF1\", \"OS9\", \"PSMC5\")"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","0.622857142857143","1","0.0865399737444125","-0.3000693000693","-0.895221273163158","21","c(\"EIF4EBP1\", \"PABPC1\", \"RPS29\", \"EIF4E\", \"RPS19\", \"RPS10\", \"RPS27\", \"EIF2S2\", \"EIF3K\", \"FAU\", \"RPSA\", \"RPS18\", \"EIF3D\", \"RPS5\", \"EIF3L\", \"EIF3I\", \"EIF3E\", \"EIF4A1\", \"RPS4Y1\", \"EIF4H\", \"EIF4A2\")"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM","1.19252240354869e-08","6.9464430006711e-07","0.747739663149885","-0.502052278988732","-2.11632058951999","120","c(\"IFI30\", \"ITGB2\", \"HLA-DQA1\", \"HLA-DRA\", \"TYROBP\", \"HLA-DQB1\", \"CD74\", \"HLA-DMB\", \"PTPN6\", \"MRC1\", \"HCST\", \"HLA-DRB1\", \"PTPRC\", \"S100A9\", \"S100A8\", \"CTSS\", \"FCGR3A\", \"HLA-DPB1\", \"HLA-DPA1\", \"HLA-DMA\", \"TREM1\", \"NCF2\", \"CTSH\", \"VAMP8\", \"HLA-B\", \"CYBA\", \"LY96\", \"VASP\", \"CTSD\", \"REL\", \"AP1S2\", \"PSMB9\", \"PPP2R5C\", \"HLA-C\", \"B2M\", \"CLEC2B\", \"PSMB8\", \"CTSB\", \"UBE2D1\", \"GRB2\", \"TUBA1C\", \"HLA-A\", \"AP2S1\", \"FKBP1A\", \"HLA-E\", \"CDC42\", \"RNF130\", \"MAP3K8\", \"RAP1A\", \"UBE2J1\")"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","4.7325958480387e-05","0.00110269483259302","0.557332238758646","-0.600064698418854","-2.04707592890427","37","c(\"MRC1\", \"S100A9\", \"S100A8\", \"CTSS\", \"NCF2\", \"VAMP8\", \"HLA-B\", \"CYBA\", \"LY96\", \"PSMB9\", \"HLA-C\", \"B2M\", \"PSMB8\", \"HLA-A\", \"HLA-E\")"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION","1","1","0.0673623868166279","-0.139160839160839","-0.46754229250627","34","c(\"PSMB9\", \"PSMB8\", \"UBE2D1\", \"RNF130\", \"UBE2J1\", \"UBB\", \"UBE2A\", \"RNF114\", \"PSMB3\", \"PSME2\", \"UBE2L3\", \"PSME1\", \"UBA52\", \"PSMA7\", \"UBE2D3\", \"PSMA4\", \"PSMA2\", \"WSB1\", \"FBXL5\", \"STUB1\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"SKP1\", \"UBE2V2\", \"PSMC2\", \"ANAPC13\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\", \"SOCS3\", \"UFL1\", \"ZBTB16\")"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES","0.538690476190476","1","0.0972150808846466","-0.301468785778876","-0.935565191583052","25","c(\"NUP214\", \"ISG15\", \"TUBA1C\", \"HSPA1A\", \"HSPA1B\", \"UBB\", \"HSPA8\", \"PPP2CA\", \"TUBB4B\", \"JAK1\", \"EIF4G2\", \"EIF4A3\", \"EIF4E\", \"UBA52\")"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","0.73121387283237","1","0.0785029047348687","-0.280470914127424","-0.824627793026847","20","c(\"PSMB9\", \"PSMB8\", \"UBE2D1\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"ANAPC16\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","0.72","1","0.0787113806986485","-0.280665280665281","-0.837331675822353","21","c(\"PSMB9\", \"PSMB8\", \"UBE2D1\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"ANAPC16\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"SKP1\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
"REACTOME_APOPTOSIS","0.762987012987013","1","0.0824344091527096","-0.242884693275526","-0.836630752921135","39","c(\"LY96\", \"PSMB9\", \"BAX\", \"PSMB8\", \"YWHAH\", \"YWHAZ\", \"CFLAR\", \"UBB\", \"CYCS\", \"DBNL\", \"CTNNB1\", \"PSMB3\", \"BCAP31\", \"YWHAB\", \"CD14\", \"PAK2\", \"PSME2\", \"HMGB2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\")"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","1","1","0.0709609456938284","-0.14163690594405","-0.518842749590748","52","c(\"AREG\", \"SERPINA1\", \"CD55\")"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","0.725490196078431","1","0.077274697304471","-0.280082987551867","-0.804344973506749","18","c(\"PSMB9\", \"PSMB8\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","0.703488372093023","1","0.0808589150280032","-0.280859916782247","-0.844272433720729","22","c(\"PSMB9\", \"PSMB8\", \"HSPA1A\", \"UBB\", \"HSPA8\", \"PABPC1\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"HSPB1\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
"REACTOME_AUTOPHAGY","0.135542168674699","0.671943091514996","0.211400189384923","-0.396888101767983","-1.28661905125201","29","c(\"RNASE1\", \"EPAS1\", \"PLIN2\", \"TUBA1C\", \"HSP90AA1\", \"ATG3\", \"LAMTOR2\", \"UBB\", \"HSPA8\", \"GABARAPL1\", \"MAP1LC3B\", \"TUBB4B\", \"CHMP4B\", \"LAMTOR4\", \"LAMP2\")"
"REACTOME_BACTERIAL_INFECTION_PATHWAYS","0.0284091206726407","0.183870142131258","0.352487857583619","-0.544286439772298","-1.54934460756074","17","c(\"CORO1A\", \"MRC1\", \"HBEGF\", \"B2M\", \"CD9\", \"GRB2\", \"HSP90AA1\")"
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","0.52","1","0.101350743797099","-0.287728491864376","-0.944930494224517","31","c(\"ARRB2\", \"PSMB9\", \"PFN1\", \"PSMB8\", \"AP2S1\", \"RAC1\", \"RHOA\", \"UBB\", \"GNG5\", \"CALM1\", \"CTNNB1\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\")"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","0.35126582278481","1","0.0855356947987884","0.440977510461309","1.09623532691042","16","c(\"SAA1\", \"COL3A1\", \"COL1A2\", \"COL1A1\", \"LRP1\")"
"REACTOME_BIOLOGICAL_OXIDATIONS","0.00212825932473301","0.0260991801401469","0.431707695803346","0.628670446392081","1.75456665108938","26","c(\"ADH1B\", \"GSTM5\", \"FMO2\", \"MAOB\", \"AOC3\", \"CES1\", \"ALDH1A1\", \"CYP4B1\", \"GSTM3\", \"NNMT\", \"MAOA\", \"ADH5\", \"EPHX1\")"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS","0.00575761096374797","0.0583271023718816","0.407017918923954","-0.610753682377231","-1.75396820337004","18","c(\"AREG\", \"IL7R\", \"ARRB2\", \"VAMP8\", \"TFRC\", \"HBEGF\", \"GRB2\", \"AP2S1\")"
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI","1","1","0.104732821580651","-0.126157500469517","-0.560572754175972","171","c(\"AREG\", \"NCF2\", \"CXCL8\", \"CYBA\", \"NUP214\", \"LY96\", \"ID1\", \"PGD\", \"EPAS1\", \"GPX1\", \"PSMB9\", \"HSPH1\", \"PSMB8\", \"UBE2D1\", \"ATP6V1F\", \"ATP6V0B\", \"TPP1\", \"TUBA1C\", \"KDM6B\", \"ETS2\", \"TXNIP\", \"HSP90AA1\", \"HSPA1A\", \"ATP6V0D1\", \"TKT\", \"COX5A\", \"DNAJA1\", \"CAPZA1\", \"HSPA1B\", \"HIF1A\", \"LAMTOR2\", \"SERP1\", \"CAPZA2\", \"DNAJB6\", \"TXN\", \"UBB\", \"CYCS\", \"ATOX1\", \"HSPA8\", \"HERPUD1\", \"ATP6V1G1\", \"COX4I1\", \"RPS29\", \"MAP1LC3B\", \"TUBB4B\")"
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","0.996350364963504","1","0.0745500777420554","-0.145573758773767","-0.541989768393535","62","c(\"AREG\", \"NCF2\", \"CYBA\", \"PGD\", \"GPX1\", \"PSMB9\", \"PSMB8\", \"TXNIP\", \"TKT\", \"COX5A\", \"TXN\", \"UBB\", \"CYCS\", \"ATOX1\", \"COX4I1\", \"MAP1LC3B\", \"PRDX1\", \"BLVRA\", \"COX7B\", \"MT-CO1\", \"PSMB3\")"
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS","0.957831325301205","1","0.034566432206351","0.225540862519574","0.610579269709409","23","c(\"BAG2\", \"CRYAB\", \"SERPINH1\")"
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","0.946428571428571","1","0.0668966276500666","-0.207871618339896","-0.64509979013048","25","c(\"EPAS1\", \"PSMB9\", \"PSMB8\", \"UBE2D1\")"
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION","0.496753246753247","1","0.107554375265169","-0.281902800421807","-0.971030940595042","39","c(\"ATP6V1F\", \"ATP6V0B\", \"ATP6V0D1\", \"LAMTOR2\", \"ATP6V1G1\", \"RPS29\", \"LAMTOR4\", \"RPL28\", \"RPL36AL\", \"CEBPB\", \"UBA52\", \"RPS19\", \"RPL23\", \"RPS10\", \"RPL39\", \"RPS27\", \"EIF2S2\", \"FAU\", \"RPLP2\", \"ATP6V0E1\", \"RPL27\", \"RPL10\", \"RPL13A\", \"RPL6\", \"RPSA\", \"DDIT3\", \"RPL23A\", \"RPS18\", \"RPL12\", \"ATF3\", \"RPS5\", \"RPL5\", \"RPL7A\", \"RHEB\", \"RPL3\", \"RPS4Y1\", \"RPL10A\", \"RPLP0\")"
"REACTOME_CELLULAR_SENESCENCE","0.508196721311475","1","0.0956031492204301","-0.334880095004568","-0.953256652125697","17","c(\"CXCL8\", \"ID1\", \"UBE2D1\", \"KDM6B\", \"ETS2\", \"TXN\", \"UBB\")"
"REACTOME_CELL_CELL_COMMUNICATION","0.917159763313609","1","0.0681513438679483","-0.221746042130675","-0.676558552366924","23","c(\"TYROBP\", \"PTPN6\", \"VASP\", \"GRB2\", \"ACTN4\", \"CD47\", \"IQGAP1\")"
"REACTOME_CELL_CYCLE","0.952727272727273","1","0.0766746872490091","-0.189270392161871","-0.717200991593451","65","c(\"NUP214\", \"PSMB9\", \"CCND3\", \"PPP2R5C\", \"PSMB8\", \"UBE2D1\", \"PHLDA1\", \"TUBA1C\", \"CCNH\", \"NOP10\", \"YWHAH\", \"HSP90AA1\", \"YWHAZ\", \"UBB\", \"SET\", \"MAPRE1\", \"PPP2CA\", \"SSNA1\", \"TUBB4B\", \"CHMP4B\")"
"REACTOME_CELL_CYCLE_CHECKPOINTS","0.498442367601246","1","0.104732821580651","-0.283018867924528","-0.952344331950642","33","c(\"PSMB9\", \"PPP2R5C\", \"PSMB8\", \"UBE2D1\", \"YWHAH\", \"YWHAZ\", \"UBB\", \"MAPRE1\", \"PPP2CA\", \"PSMB3\", \"YWHAB\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"RPS27\", \"PSMA2\", \"ANAPC16\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"UBE2V2\", \"PSMC2\", \"NUDC\", \"PSMB5\", \"DYNC1I2\", \"DYNC1LI2\", \"PSMC3\", \"YWHAQ\", \"PSMF1\", \"PPP2R1A\", \"PSMC5\")"
"REACTOME_CELL_CYCLE_MITOTIC","0.831578947368421","1","0.0819778796501272","-0.221266986522078","-0.809244696960927","53","c(\"NUP214\", \"PSMB9\", \"CCND3\", \"PPP2R5C\", \"PSMB8\", \"UBE2D1\", \"PHLDA1\", \"TUBA1C\", \"CCNH\", \"HSP90AA1\", \"UBB\", \"SET\", \"MAPRE1\", \"PPP2CA\", \"SSNA1\", \"TUBB4B\", \"CHMP4B\")"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","0.0172035286114497","0.129303940853799","0.352487857583619","-0.505490033317175","-1.59542475544575","26","c(\"DOK2\", \"FCER1G\", \"OLR1\", \"ITGB2\", \"CD74\", \"PTPN6\", \"SLC16A3\", \"PECAM1\", \"TREM1\", \"THBD\", \"SLC7A7\")"
"REACTOME_CILIUM_ASSEMBLY","0.996932515337423","1","0.0335297167141207","0.162162162162162","0.430781633671308","21","c(\"DYNC2LI1\", \"AKAP9\", \"ARL3\", \"PPP2R1A\", \"DCTN2\", \"ARF4\", \"DYNC1I2\", \"CCT3\")"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","0.0153901837037564","0.123652165619836","0.380730400722792","-0.59274894684918","-1.65936175800465","16","c(\"FPR1\", \"GPR183\", \"CCL3\", \"CXCR4\", \"C5AR1\", \"CXCL3\", \"CXCL8\", \"CXCL16\", \"CXCL2\")"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","0.00151778780750544","0.020802621126398","0.45505986738723","-0.462586956294899","-1.69947354232076","56","c(\"MRC1\", \"S100A9\", \"S100A8\", \"CTSS\", \"NCF2\", \"VAMP8\", \"HLA-B\", \"CYBA\", \"LY96\", \"PSMB9\", \"HLA-C\", \"B2M\", \"PSMB8\", \"UBE2D1\", \"HLA-A\", \"HLA-E\", \"RNF130\", \"UBE2J1\")"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS","0.00165805603350992","0.0214626142115451","0.45505986738723","-0.583780225875422","-1.85942089185216","27","c(\"AREG\", \"IL7R\", \"ARRB2\", \"VAMP8\", \"TFRC\", \"HBEGF\", \"ARPC2\", \"ACTR2\", \"ARF6\", \"ARPC3\", \"GRB2\", \"AP2S1\", \"ACTR3\", \"M6PR\", \"UBB\", \"RAB5C\", \"HSPA8\")"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING","0.177514792899408","0.827218934911243","0.181383128498408","-0.398300198753581","-1.22069010018314","24","c(\"CLEC7A\", \"PYCARD\", \"PSMB9\", \"PSMB8\", \"UBE2D1\")"
"REACTOME_COLLAGEN_FORMATION","0.000121672906971742","0.00253244219710693","0.538434096309916","0.745660124955904","1.92457570555907","18","c(\"COL13A1\", \"COL3A1\", \"COL1A2\", \"PCOLCE\", \"COL6A3\", \"COL1A1\", \"COL6A1\", \"COL6A2\", \"COL8A1\", \"DST\")"
"REACTOME_COMPLEMENT_CASCADE","0.210443037974684","0.908022737927801","0.116739204791222","0.488966048621546","1.21553104964016","16","c(\"C1S\", \"C1R\", \"C7\", \"CFH\", \"CFD\", \"SERPING1\", \"C3\", \"CLU\")"
"REACTOME_COMPLEX_I_BIOGENESIS","0.439890710382514","1","0.104343952581949","-0.355217691776088","-1.01114886399466","17","c(\"NDUFA3\", \"NDUFA12\", \"MT-ND3\", \"NDUFB1\", \"NDUFB2\", \"NDUFB8\", \"NDUFA1\", \"MT-ND1\", \"NDUFV2\", \"NDUFA13\", \"NDUFS7\", \"MT-ND5\", \"NDUFC2\", \"NDUFA5\", \"NDUFS4\", \"NDUFV1\", \"NDUFS2\")"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","0.767441860465116","1","0.0762797180809272","-0.267683772538141","-0.804664591151115","22","c(\"CD55\", \"TUBA1C\", \"CAPZA1\", \"CD59\", \"CAPZA2\", \"TUBB4B\", \"COPE\", \"ARF5\", \"TUBA1B\", \"CAPZB\", \"NAPA\", \"DCTN3\", \"DYNC1I2\", \"ARF4\", \"DYNC1LI2\", \"DCTN2\", \"SPTBN1\", \"ACTR10\", \"TMED9\", \"KDELR2\", \"KDELR1\", \"TMED2\")"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY","0.000579650859607112","0.00844116564302857","0.477270815362862","-0.692146491802501","-1.93761865885927","16","c(\"HLA-DQA1\", \"HLA-DRA\", \"HLA-DQB1\", \"PTPN6\", \"HLA-DRB1\", \"HLA-DPB1\", \"HLA-DPA1\", \"PPP2R5C\", \"GRB2\", \"CDC42\", \"MAP3K8\")"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","0.344262295081967","1","0.120433371642259","-0.37793199069743","-1.07580650375329","17","c(\"MRC1\", \"PSMB9\", \"PSMB8\")"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","0.991428571428571","1","0.0626618230932491","-0.155617707895847","-0.464267029506447","21","c(\"PSMB9\", \"PSMB8\", \"CCNH\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"SKP1\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","0.000273595011568574","0.00455340269253412","0.49849310876659","-0.383829654202181","-1.62545308496916","129","c(\"FPR1\", \"IFI30\", \"SLA\", \"CCL3\", \"ITGB2\", \"HLA-DQA1\", \"HLA-DRA\", \"HLA-DQB1\", \"STXBP2\", \"PTPN6\", \"LCP1\", \"IL7R\", \"HLA-DRB1\", \"LGALS9\", \"HLA-DPB1\", \"HLA-DPA1\", \"ISG20\", \"CXCL8\", \"IFI27\", \"HLA-B\", \"CXCL2\", \"NUP214\", \"ISG15\", \"PSMB9\", \"HLA-C\", \"B2M\", \"PSMB8\", \"UBE2D1\", \"GRB2\", \"TUBA1C\", \"BST2\", \"HLA-A\", \"IFNGR2\", \"HLA-E\", \"HSP90AA1\", \"CDC42\", \"CD44\", \"MAP3K8\", \"HSPA1A\", \"GSTO1\", \"MCL1\", \"CAPZA1\", \"HSPA1B\", \"YWHAZ\", \"MSN\", \"IFNGR1\", \"CFL1\", \"HIF1A\")"
"REACTOME_CYTOPROTECTION_BY_HMOX1","0.98314606741573","1","0.062249042949858","-0.193079584775086","-0.564550122306827","19","c(\"TXNIP\", \"COX5A\", \"CYCS\", \"COX4I1\", \"BLVRA\", \"COX7B\", \"MT-CO1\", \"MT-CO3\", \"COX6B1\", \"COX14\", \"COX7C\", \"MT-CO2\", \"COX8A\", \"NCOR1\", \"NDUFA4\", \"STAT3\", \"HM13\", \"CHD9\", \"COX11\")"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS","0.0418086534224677","0.256353059143025","0.321775918075361","-0.463514540186472","-1.46294194381977","26","c(\"FCER1G\", \"CLEC7A\", \"PYCARD\", \"PSMB9\", \"PSMB8\", \"UBE2D1\")"
"REACTOME_DEATH_RECEPTOR_SIGNALING","0.12972972972973","0.671943091514996","0.204294756516886","-0.489222075133543","-1.3695450780022","16","c(\"TNFAIP3\", \"UBE2D1\", \"RAC1\", \"RHOA\", \"NFKBIA\", \"CFLAR\", \"UBB\", \"TAX1BP1\", \"UBE2L3\", \"UBA52\", \"UBE2D3\", \"ARHGDIA\", \"APH1A\")"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","0.710674157303371","1","0.0785029047348687","-0.280276816608997","-0.819508242058297","19","c(\"PSMB9\", \"PSMB8\", \"UBB\", \"PSMB3\", \"PSME2\", \"PSME1\", \"UBA52\", \"PSMA7\", \"PSMA4\", \"PSMA2\", \"PSMC1\", \"PSMB1\", \"PSMC6\", \"SKP1\", \"PSMC2\", \"PSMB5\", \"PSMC3\", \"PSMF1\", \"PSMC5\")"
